PAGE_ID	PAGE_NAME	PAGE_URL	IS_ROUTE
1025	Rikki Tikki Tavi	/v/rikki-tikki-tavi/107124313	true
1026	Sam	/v/sam/107124331	true
1027	South Central	/v/south-central/106385159	true
1028	South Side of the Sky	/v/south-side-of-the-sky/106385146	true
1029	Distillery	/v/distillery/112073349	true
1030	Oberon	/v/oberon/108168983	true
1031	Texas Eagle	/v/texas-eagle/111332529	true
1032	Very Disco	/v/very-disco/111484859	true
1033	Minas Tirith	/v/minas-tirith/105854080	true
1034	Alcatraz	/v/alcatraz/112279233	false
1035	Chaos	/v/chaos/110334929	false
1036	Cloud 9	/v/cloud-9/111355458	false
1037	Coopers Cove	/v/coopers-cove/111088651	false
1038	Corner Pocket	/v/corner-pocket/111839725	false
1039	Deep End	/v/deep-end/110845463	false
1040	Fruit Wall	/v/fruit-wall/110356275	false
1041	Graveyard	/v/graveyard/111311117	false
1042	Hal Garner Memorial Crag, The	/v/the-hal-garner-memorial-crag/113605584	false
1043	Infirmary, The	/v/the-infirmary/110231493	false
1044	Laboratory, The	/v/the-laboratory/111855422	false
1045	Monastery	/v/monastery/110429994	false
1046	Morgue, The	/v/the-morgue/111039393	false
1047	Nursery, The	/v/the-nursery/110529899	false
1048	Pharmacy, The	/v/the-pharmacy/111842364	false
1049	Portal, The	/v/the-portal/110969155	false
1050	Real Deep End	/v/real-deep-end/111998013	false
1051	Record Shop, The	/v/the-record-shop/110620438	false
1052	Sanitarium	/v/sanitarium/112420131	false
1053	Secret Garden	/v/secret-garden/110335833	false
1054	Serenity Point	/v/serenity-point/110356259	false
1055	BCL	/v/bcl/112886782	true
1056	Dancing Queen	/v/dancing-queen/110367173	true
1057	Dirty Habit	/v/dirty-habit/110356284	true
1058	Fodiqua	/v/fodiqua/111085196	true
1059	Hammer Time	/v/hammer-time/110356289	true
1060	Linny Lu	/v/linny-lu/110367190	true
1061	Malignant	/v/malignant/110367048	true
1062	Return of the Mohan	/v/return-of-the-mohan/110356296	true
1063	Rising Hegemon	/v/rising-hegemon/110356301	true
1064	Sundial	/v/sundial/111688212	true
1065	ae911truth.org	/v/ae911truthorg/111042582	true
1066	Bees in the Trap	/v/bees-in-the-trap/110529445	true
1067	Cock to the Rock	/v/cock-to-the-rock/111042603	true
1068	Controlled Demolition	/v/controlled-demolition/111839686	true
1069	Flashback	/v/flashback/110429220	true
1070	Fuzzy Side Up	/v/fuzzy-side-up/110529183	true
1071	Gettin Woolly	/v/gettin-woolly/110529844	true
1072	Going Away Party	/v/goingawayparty/112222782	true
1073	Guns n' Beer	/v/guns-n-beer/111839678	true
1074	Heavy Flow	/v/heavy-flow/110429202	true
1075	Hippie Lip Balm	/v/hippie-lip-balm/110529330	true
1076	Leech Line	/v/leech-line/110529391	true
1077	Linear Regression	/v/linear-regression/111085112	true
1078	Little T	/v/little-t/111085166	true
1079	Little Wing	/v/little-wing/110335844	true
1080	Nachos, Lemonheads, My Dad's Boat	/v/nachos-lemonheads-my-dads-boat/111166584	true
1081	Nilbog Night Life	/v/nilbog-night-life/111085156	true
1082	patriotsqu estion911.com	/v/patriotsquestion911com/113551532	true
1083	Red Devil	/v/red-devil/111085138	true
1084	Rememberbu ilding7.org	/v/rememberbuilding7org/111085182	true
1085	Rethink911.org	/v/rethink911org/111085175	true
1086	Sloppy Seconds	/v/sloppy-seconds/110529834	true
1087	So What?	/v/so-what/111042616	true
1088	Spork	/v/spork/110529796	true
1089	Stinky Johnny's	/v/stinky-johnnys/111680983	true
1090	Tinkerbell's Panties	/v/tinkerbells-panties/110529777	true
1091	You Can't Piss on Hospitality	/v/you-cant-piss-on-hospitality/111085092	true
1092	Urushiol	/v/urushiol/112420158	true
1093	Appetite for Destruction	/v/appetite-for-destruction/110845426	true
1094	Bangerz	/v/bangerz/110620464	true
1095	Bitches Brew	/v/bitches-brew/110620484	true
1096	Born in the USA	/v/born-in-the-usa/111024772	true
1097	Call Me Maybe	/v/call-me-maybe/110620474	true
1098	Cowboys From Hell	/v/cowboys-from-hell/111027061	true
1099	Fly By Night	/v/fly-by-night/111026945	true
1100	Harmony in Ultraviolet	/v/harmony-in-ultraviolet/112316547	true
1101	Hitch a Ride	/v/hitch-a-ride/112268685	true
1102	Pet Sounds	/v/pet-sounds/110620444	true
1103	TNT	/v/tnt/111857139	true
1104	Whiskey Bent and Hell Bound	/v/whiskey-bent-and-hell-bound/111024632	true
1105	Alpha Dog	/v/alpha-dog/111998031	true
1106	Castaway	/v/castaway/111998022	true
1107	Omega Crack	/v/omega-crack/111998079	true
1108	Plate for the Party	/v/plate-for-the-party/111998037	true
1109	Poop Chute	/v/poop-chute/111998042	true
1110	Red Means Go	/v/red-means-go/112293379	true
1111	Tenoshitlan	/v/tenoshitlan/112293354	true
1112	Turd Burglar	/v/turd-burglar/111998049	true
1113	Valsalva Maneuver	/v/valsalva-maneuver/113409609	true
1114	8133	/v/8133/110969237	true
1115	Barefoot Barrista	/v/barefoot-barrista/112311088	true
1116	Lights Out	/v/lights-out/112093374	true
1117	Singularity	/v/singularity/111169571	true
1118	Tesseract	/v/tesseract/110969192	true
1119	Time Wrinkle	/v/time-wrinkle/112311069	true
1120	Zero Gravity	/v/zero-gravity/112065984	true
1121	Chasing Butterflies	/v/chasing-butterflies/111842368	true
1122	Art of Turd Polishing, The	/v/the-art-of-turd-polishing/110806725	true
1123	Baby Steps	/v/baby-steps/113319249	true
1124	Beaver Patrol	/v/beaver-patrol/110529925	true
1125	End of State Maintenance	/v/end-of-state-maintenance/110534032	true
1126	Fuzzy Muffin	/v/fuzzy-muffin/112869753	true
1127	Hazy Dazy	/v/hazy-dazy/112869718	true
1128	Hot Wet Noodles	/v/hot-wet-noodles/111426401	true
1129	Kate's Way	/v/kates-way/111799270	true
1130	Kentucky Two Step	/v/kentucky-two-step/111799279	true
1131	Lesser of Two Evils , The	/v/the-lesser-of-two-evils-/112420134	true
1132	Master of Puppets	/v/master-of-puppets/110534067	true
1133	Nursery Route 1 (closed)	/v/nursery-route-1-closed/110534062	true
1134	Pixadoodle	/v/pixadoodle/112869735	true
1135	Solomon Grundy	/v/solomon-grundy/110806711	true
1136	Southern Satisfaction	/v/southern-satisfaction/111774361	true
1137	Stick in the Eye	/v/stick-in-the-eye/110534057	true
1138	Bone Machine	/v/bone-machine/111857310	true
1139	Coroner (a.k.a. Rachel's Project)	/v/coroner-aka-rachels-project/111310990	true
1140	Death Certificate	/v/death-certificate/111310997	true
1141	Incinerator, The	/v/the-incinerator/111323215	true
1142	Scalpel	/v/scalpel/111857208	true
1143	Toxicology Report	/v/toxicology-report/111857291	true
1144	Y-Incision	/v/y-incision/111857273	true
1145	Arete Syndrome	/v/arete-syndrome/113172005	true
1146	Barking Dogmas	/v/barking-dogmas/110430004	true
1147	Expiation	/v/expiation/113208210	true
1148	Heretic, The	/v/the-heretic/113208266	true
1149	Lounge Lizard	/v/lounge-lizard/110522743	true
1150	Monk in the Middle	/v/monk-in-the-middle/113171966	true
1151	Monks Brew	/v/monks-brew/110521185	true
1152	Pickled Pig's Feet	/v/pickled-pigs-feet/110523763	true
1153	SNUG	/v/snug/112222419	true
1154	Suffering, The	/v/the-suffering/110430032	true
1155	Thelonius	/v/thelonius/113172049	true
1156	Twist your Hip and do the Dip	/v/twist-your-hip-and-do-the-dip/110523611	true
1157	Weird Science	/v/weird-science/111855430	true
1158	Western Blot	/v/western-blot/112295917	true
1159	Aquagenic Urticaria	/v/aquagenic-urticaria/110400283	true
1160	Beta Blocker	/v/beta-blocker/111790230	true
1161	Bipolar	/v/bipolar/112207234	true
1162	Brachial Plexus	/v/brachial-plexus/111170541	true
1163	Ebola	/v/ebola/111311280	true
1164	Family History	/v/family-history/111228846	true
1165	Foaming at the Mouth	/v/foaming-at-the-mouth/112168166	true
1166	Hyperbaric Chamber	/v/hyperbaric-chamber/112776755	true
1167	L.A. Branch Office	/v/la-branch-office/112410569	true
1168	Last Rites	/v/last-rites/111311288	true
1169	Magic Bed	/v/magic-bed/110231621	true
1170	On Bended Knee	/v/on-bended-knee/112819003	true
1171	Pandemic	/v/pandemic/111366282	true
1172	Phantom Pain	/v/phantom-pain/110231668	true
1173	Plague Doctor	/v/plague-doctor/111790210	true
1174	Plasma Spill	/v/plasma-spill/112777040	true
1175	Platelet Rich Injection	/v/platelet-rich-injection/112152645	true
1176	Porphyria	/v/porphyria/110400270	true
1177	Pre-Op	/v/pre-op/111229056	true
1178	Push Present	/v/push-present/111324974	true
1179	ReCooperAte	/v/recooperate/110231574	true
1180	Recovery Room	/v/recovery-room/110400293	true
1181	Sacbrood Virus	/v/sacbrood-virus/112093413	true
1182	Temperature Rising	/v/temperature-rising/113090203	true
1183	Trephination	/v/trephination/111311299	true
1184	Typhoid Mary	/v/typhoid-mary/111229014	true
1185	Wheelchair Access	/v/wheelchair-access/112032674	true
1186	Zoonotic	/v/zoonotic/111228967	true
1187	Halphabet Soup for the Soul	/v/halphabet-soup-for-the-soul/113605680	true
1188	Unknown	/v/unknown/113605800	true
1189	Altered State	/v/altered-state/111554737	true
1190	Dead on Arrival	/v/dead-on-arrival/111311131	true
1191	Grim Reaper	/v/grim-reaper/111311121	true
1192	Banana Hammock	/v/banana-hammock/110397693	true
1193	Banana Split	/v/banana-split/112065956	true
1194	Breakfast at Koops	/v/breakfast-at-koops/110969006	true
1195	Disco Strangler	/v/disco-strangler/112223613	true
1196	Drosophila 	/v/drosophila-/110889573	true
1197	Fruit by the Foot	/v/fruit-by-the-foot/111125297	true
1198	Fruit of My Loins	/v/fruit-of-my-loins/112296276	true
1199	Fruit of the Loin	/v/fruit-of-the-loin/111157133	true
1200	Hourglass Crack	/v/hourglass-crack/112812121	true
1201	J's on My Feet	/v/js-on-my-feet/111014632	true
1202	Jew Jew Fruit	/v/jew-jew-fruit/110889566	true
1203	Just Peachy Mon	/v/just-peachy-mon/110522765	true
1204	Lichen Lessons	/v/lichen-lessons/111156968	true
1205	Mellon Baller	/v/mellon-baller/110523573	true
1206	Mojo Bro Tank Bar Crawl	/v/mojo-bro-tank-bar-crawl/111014640	true
1207	Peach Fuzz	/v/peach-fuzz/110968902	true
1208	Pineapple Express	/v/pineapple-express/111288768	true
1209	Poppin Cherries	/v/poppin-cherries/111089157	true
1210	Slice of Spice	/v/slice-of-spice/111157156	true
1211	Strawberry Fields	/v/strawberry-fields/112220398	true
1212	Witness the Citrus	/v/witness-the-citrus/110356279	true
1213	Abyss, The	/v/the-abyss/111268403	true
1214	Adult Swim	/v/adult-swim/111268413	true
1215	Cough, The	/v/the-cough/111170530	true
1216	Fluffer	/v/fluffer/110849897	true
1217	Green Room	/v/green-room/111366315	true
1218	Half Mast	/v/half-mast/110849905	true
1219	Knuckle Sauce	/v/knuckle-sauce/110889697	true
1220	Lichenosis	/v/lichenosis/111808649	true
1221	Natural Ice	/v/natural-ice/111808663	true
1222	Pool Boy	/v/pool-boy/110849887	true
1223	Elevator Pitch	/v/elevator-pitch/111842337	true
1224	Symbiosis	/v/symbiosis/111842346	true
1225	Addiction	/v/addiction/111790156	true
1226	Bay Harbor Butcher	/v/bay-harbor-butcher/112254689	true
1227	Devil in the White City, The	/v/the-devil-in-the-white-city/112254683	true
1228	Diesel Therapy 	/v/diesel-therapy-/111220240	true
1229	Gas Huffer	/v/gas-huffer/112254560	true
1230	Grab n' Go	/v/grab-n-go/111088964	true
1231	Grain of Salt	/v/grain-of-salt/111088853	true
1232	Grundle Bundle	/v/grundle-bundle/112254637	true
1233	Hustle, The	/v/the-hustle/111170581	true
1234	La NAMBLA	/v/la-nambla/111088794	true
1235	Nystagmus	/v/nystagmus/111088777	true
1236	Poop Dolla!!	/v/poop-dolla/111089107	true
1237	Pure Pleasure	/v/pure-pleasure/111688258	true
1238	Road Kill	/v/road-kill/111088926	true
1239	Russian Body Thief	/v/russian-body-thief/112254699	true
1240	Self Medication	/v/self-medication/112400151	true
1241	Shake Down	/v/shake-down/111088883	true
1242	Unmentionable, The	/v/the-unmentionable/111088761	true
1243	Unstable Behavior	/v/unstable-behavior/111781422	true
1244	Where the Sidewalk Ends	/v/where-the-sidewalk-ends/111220101	true
1245	Work Therapy	/v/work-therapy/111790186	true
1246	Better than a Stick in the Eye	/v/better-than-a-stick-in-the-eye/113229621	true
1247	Cloudy with a Chance of Seamen	/v/cloudy-with-a-chance-of-seamen/113229427	true
1248	Countdown	/v/countdown/113229820	true
1249	Crazy Train	/v/crazy-train/113229646	true
1250	Due in Time	/v/due-in-time/113229784	true
1251	Flour Dust and Pizza Crust	/v/flour-dust-and-pizza-crust/111355472	true
1252	Jizzy Gillespie	/v/jizzy-gillespie/113229493	true
1253	Liftoff	/v/liftoff/113229572	true
1254	Nightmare on Hell Creek	/v/nightmare-on-hell-creek/113229733	true
1255	Nimbus	/v/nimbus/113229839	true
1256	Rough Around the Edges	/v/rough-around-the-edges/113229685	true
1257	Stratus Fear	/v/stratus-fear/111355461	true
1258	Broken Dreams	/v/broken-dreams/113591754	true
1259	Die with a Blessing	/v/die-with-a-blessing/110367208	true
1260	Dyslexics Untie!	/v/dyslexics-untie/110334956	true
1261	King Ducky	/v/king-ducky/110334937	true
1262	Left Coast	/v/left-coast/110889557	true
1263	Lithuanian Princess	/v/lithuanian-princess/110334995	true
1264	Mary Anne	/v/mary-anne/112268660	true
1265	Resistor	/v/resistor/110955668	true
1266	Slabalicious	/v/slabalicious/111734978	true
1267	Some Assembly Required	/v/some-assembly-required/110335006	true
1268	Spider Monkey	/v/spider-monkey/111792332	true
1269	Swamp Gator	/v/swamp-gator/110955673	true
1270	Switch	/v/switch/110813089	true
1271	Teacher's Pet	/v/teachers-pet/110335013	true
1272	Birdman	/v/birdman/112280092	true
1273	Dope on a Rope	/v/dope-on-a-rope/112279617	true
1274	Fatal Vision	/v/fatal-vision/112279994	true
1275	Flight Risk	/v/flight-risk/112279661	true
1276	Man with a Wooden Leg	/v/man-with-a-wooden-leg/112279264	true
1277	All Things Considered	/v/all-things-considered/106641238	true
1278	Another Doug Reed Route	/v/another-doug-reed-route/105870243	true
1279	Beene Material	/v/beene-material/105885175	true
1280	BeeneStalker (closed)	/v/beenestalker-closed/105870205	true
1281	Blade Runner (closed)	/v/blade-runner-closed/105870212	true
1282	Bozo's Bogus Booty Biner (BBBB)	/v/bozos-bogus-booty-biner-bbbb/106731301	true
1283	Danita Dolores	/v/danita-dolores/105870198	true
1284	Decay's Way	/v/decays-way/105870193	true
1285	Forearm Follies	/v/forearm-follies/106061926	true
1286	Forearm Follies (2nd anchor)	/v/forearm-follies-2nd-anchor/110229109	true
1287	Fuzzy Undercling	/v/fuzzy-undercling/105870256	true
1288	G.I.	/v/gi/105885179	true
1289	Government Cheese	/v/government-cheese/107195878	true
1290	Gung Ho	/v/gung-ho/105891685	true
1291	In the Light	/v/in-the-light/105891681	true
1292	Jac Mac (closed)	/v/jac-mac-closed/105870220	true
1293	Jungle Beat	/v/jungle-beat/105870026	true
1294	Left Turret	/v/left-turret/105939731	true
1295	Legend, The	/v/the-legend/106053943	true
1296	Mercy Miss Percy	/v/mercy-miss-percy/105870271	true
1297	Minimum Creep	/v/minimum-creep/106574382	true
1298	Moonbeam	/v/moonbeam/105891677	true
1299	Mule	/v/mule/106594009	true
1300	Nagypapa	/v/nagypapa/106053937	true
1301	Nicorette	/v/nicorette/106594004	true
1302	Not Worth It	/v/not-worth-it/112256699	true
1303	Nothing for Now	/v/nothing-for-now/107195890	true
1304	Parting Gift	/v/parting-gift/106123184	true
1305	Pink Feat Boulder Problem	/v/pink-feat-boulder-problem/105891704	true
1306	Possum Lips	/v/possum-lips/105870248	true
1307	Reliquary, The	/v/the-reliquary/106045291	true
1308	Stay Left	/v/stay-left/105870266	true
1309	Subatomic Fingerlock (closed)	/v/subatomic-fingerlock-closed/105885169	true
1310	Sunshine	/v/sunshine/105891673	true
1311	Super Slab	/v/super-slab/106593331	true
1312	Things That Go Bump In the Night	/v/things-that-go-bump-in-the-night/105870144	true
1313	Thirsting Skull (closed)	/v/thirsting-skull-closed/105891694	true
1314	Tissue Tiger	/v/tissue-tiger/105870261	true
1315	Devine Climb	/v/devine-climb/107584999	true
1316	Handjob	/v/handjob/105891669	true
1317	Investigator	/v/investigator/107585050	true
1318	Lactic Acid	/v/lactic-acid/106176822	true
1319	Layback Crack	/v/layback-crack/105974580	true
1320	Marmalde	/v/marmalde/105974573	true
1321	Quest, The	/v/the-quest/105891504	true
1322	Exodus, The	/v/the-exodus/113562035	true
1323	Laceration	/v/laceration/107847977	true
1324	Reach for the Beach	/v/reach-for-the-beach/108938341	true
1325	Synergy	/v/synergy/110998903	true
1326	Little Boy Bleu	/v/little-boy-bleu/106730251	true
1327	Major's Pinnacle	/v/majors-pinnacle/105854086	true
1328	Razor Burn	/v/razor-burn/105868180	true
1329	Steal Your Thunder	/v/steal-your-thunder/105868175	true
1330	There and Back Again	/v/there-and-back-again/105867989	true
1331	Aptly Named	/v/aptly-named/105883461	true
1332	Blue Biner	/v/blue-biner/106730189	true
1333	Caterpillar Crack	/v/caterpillar-crack/107574176	true
1334	DAB Chimney	/v/dab-chimney/105882839	true
1335	Der Kommissar	/v/der-kommissar/107792664	true
1336	Dicey at Best	/v/dicey-at-best/107775577	true
1337	Double Caves Crack	/v/double-caves-crack/111316765	true
1338	Good Tang	/v/good-tang/106730200	true
1339	Hierarchy	/v/hierarchy/105882857	true
1340	Lost Dart	/v/lost-dart/105882833	true
1341	Lost Dart Crack	/v/lost-dart-crack/110966062	true
1342	Love Hurts	/v/love-hurts/105882861	true
1343	Seven-Ten Split	/v/seven-ten-split/105883480	true
1344	Spider Squat, The	/v/the-spider-squat/109077624	true
1345	Weasel, The	/v/the-weasel/105883470	true
1346	Jack the Ripper	/v/jack-the-ripper/106973470	true
1347	Buffin'  the Taint	/v/buffin-the-taint/108544831	true
1348	Full Service	/v/full-service/108544822	true
1349	Kaiju	/v/kaiju/108544808	true
1350	Stonehinge	/v/stonehinge/108544814	true
1351	Wide Pride	/v/wide-pride/107845041	true
1352	Approach, The	/v/the-approach/110547559	true
1353	Are the Pies Fresh?	/v/are-the-pies-fresh/105917901	true
1354	Autumn	/v/autumn/105868022	true
1355	B3	/v/b3/105868693	true
1356	Back Door to Paris	/v/back-door-to-paris/105891912	true
1357	Big Country	/v/big-country/105865495	true
1358	Bloodline	/v/bloodline/107667764	true
1359	Boom Boom Out Go The Lights	/v/boom-boom-out-go-the-lights/105885186	true
1360	Cruise Control	/v/cruise-control/106417326	true
1361	Fear and Loathing in Nada	/v/fear-and-loathing-in-nada/108037538	true
1362	Fire and Finess	/v/fire-and-finess/107195778	true
1363	Game Boy	/v/game-boy/106309183	true
1364	Gift, The	/v/the-gift/105917897	true
1365	Gladuator	/v/gladuator/107195829	true
1366	Hot September	/v/hot-september/106417287	true
1367	Kazi and Mito	/v/kazi-and-mito/107195787	true
1368	Long Wall Chimney	/v/long-wall-chimney/105919225	true
1369	Mailbox	/v/mailbox/105868688	true
1370	NEPA This	/v/nepa-this/107195728	true
1371	Next Day Air	/v/next-day-air/107667730	true
1372	Now I'm Nothing	/v/now-im-nothing/105868029	true
1373	Perforator	/v/perforator/105868700	true
1374	Ralph & Bob's	/v/ralph--bobs/105919218	true
1375	Rock Caddie	/v/rock-caddie/107195821	true
1376	Rock Wars	/v/rock-wars/105868000	true
1377	Sacred Geometry	/v/sacred-geometry/107667738	true
1378	Snatch, The	/v/the-snatch/107195807	true
1379	Souders Crack	/v/souders-crack/106937634	true
1380	Stand and Deliver	/v/stand-and-deliver/107195735	true
1381	Suction Lipectomy	/v/suction-lipectomy/112304287	true
1382	Trinket Man	/v/trinket-man/107195762	true
1383	Two Step	/v/two-step/105868036	true
1384	Vector Trouble	/v/vector-trouble/105865685	true
1385	Whip It Out	/v/whip-it-out/107195752	true
1386	Yuk	/v/yuk/105868048	true
1387	Aquaduck Pocket	/v/aquaduck-pocket/105866361	true
1388	Brother Stair	/v/brother-stair/105866353	true
1389	Dinosaur, The	/v/the-dinosaur/106325136	true
1390	Face Up To That Crack	/v/face-up-to-that-crack/105860667	true
1391	Fast Food Christians	/v/fast-food-christians/105860661	true
1392	Fresh Meat	/v/fresh-meat/112905265	true
1393	Henry	/v/henry/105867536	true
1394	Infectious	/v/infectious/106169612	true
1395	Maypop	/v/maypop/105860735	true
1396	Mercy the Huff	/v/mercy-the-huff/106045269	true
1397	Mr. Bungle	/v/mr-bungle/105860693	true
1398	Relaxed Atmoshere	/v/relaxed-atmoshere/105866366	true
1399	Sex Farm	/v/sex-farm/106146866	true
1400	Stunning the Hog	/v/stunning-the-hog/106146849	true
1401	Table of Colors	/v/table-of-colors/106304964	true
1402	Table of Colors Direct	/v/table-of-colors-direct/107081591	true
1403	Third World Lover	/v/third-world-lover/105866371	true
1404	To Defy The Laws Of Tradition	/v/to-defy-the-laws-of-tradition/105860648	true
1405	Too Many Puppies	/v/too-many-puppies/105893624	true
1406	Unsportsmanlike Conduct	/v/unsportsmanlike-conduct/111748094	true
1407	Wild Yet Tasty	/v/wild-yet-tasty/105943552	true
1408	Blowing Your Lobe	/v/blowing-your-lobe/112885346	true
1409	Bouldering Sucks	/v/bouldering-sucks/112885376	true
1410	Coping Mechanism	/v/coping-mechanism/112885353	true
1411	Corn Syrup and Weed	/v/corn-syrup-and-weed/112885279	true
1412	Dustin Stevenzes Route	/v/dustin-stevenzes-route/112885263	true
1413	Lampwright's Street	/v/lampwrights-street/111484690	true
1414	Macie's Pinnacle--Standard Route 	/v/macies-pinnacle--standard-route-/112885273	true
1415	Old Men	/v/old-men/111484814	true
1416	Ole Switcharoo, The	/v/the-ole-switcharoo/112885284	true
1417	Pleasant Disappointment 	/v/pleasant-disappointment-/112885392	true
1418	Polar Opposites 	/v/polar-opposites-/112885307	true
1419	Shake-N-Flake	/v/shake-n-flake/112885360	true
1420	Shell Shocked	/v/shell-shocked/112885196	true
1421	Spider Sanction	/v/spider-sanction/112885338	true
1422	Squirrel Nut Zipper	/v/squirrel-nut-zipper/112885177	true
1423	Stay Tight	/v/stay-tight/112885397	true
1424	Up Yonder	/v/up-yonder/112885293	true
1425	Whats Left of Kyle	/v/whats-left-of-kyle/112885323	true
1426	Copperhead	/v/copperhead/105869356	true
1427	Diamond in the Crack	/v/diamond-in-the-crack/105854135	true
1428	Kool Aid	/v/kool-aid/112553111	true
1429	Bambi: Caught in the Headlights	/v/bambi-caught-in-the-headlights/105880841	true
1430	Dead Deer	/v/dead-deer/105917885	true
1431	Long Live Trad	/v/long-live-trad/105869204	true
1432	Piranha	/v/piranha/105917878	true
1433	Better Red than Dead	/v/better-red-than-dead/112250514	true
1434	Blood on the Nuts	/v/blood-on-the-nuts/107649608	true
1435	Country Lovin	/v/country-lovin/106404805	true
1436	Crack Attack	/v/crack-attack/106405603	true
1437	Fibrulator	/v/fibrulator/106404831	true
1438	Gizmo	/v/gizmo/110913462	true
1439	Jim's Dihedral	/v/jims-dihedral/106962264	true
1440	Slimy Creatures	/v/slimy-creatures/107400081	true
1441	Astro Flex	/v/astro-flex/111278987	true
1442	Close to the Edge (CLOSED)	/v/close-to-the-edge-closed/106730381	true
1443	Finger Lickin' Good (CLOSED)	/v/finger-lickin-good-closed/106730366	true
1444	Lunatic Fringe	/v/lunatic-fringe/106730391	true
1445	Starship Trooper	/v/starship-trooper/111279056	true
1446	Sultans of Stem (CLOSED)	/v/sultans-of-stem-closed/106730360	true
1447	Black Dog	/v/black-dog/105883500	true
1448	Lucky Devil	/v/lucky-devil/105883508	true
1449	Mr. Smartypants	/v/mr-smartypants/105883504	true
1450	Sugar High	/v/sugar-high/105883494	true
1451	Auxier Chimney	/v/auxier-chimney/105869338	true
1452	Dirty Rastafarian Scoundrels	/v/dirty-rastafarian-scoundrels/105868531	true
1453	Girdle Traverse	/v/girdle-traverse/105868497	true
1454	Haystack	/v/haystack/105868516	true
1455	Original Route	/v/original-route/105868524	true
1456	South East Face	/v/south-east-face/105868503	true
1457	Fallout	/v/fallout/105872771	true
1458	Full Moon	/v/full-moon/105872766	true
1459	Rockhouse	/v/rockhouse/106723829	true
1460	Tickle Me Elmo	/v/tickle-me-elmo/106837567	true
1461	Wocket in My Pocket	/v/wocket-in-my-pocket/105880896	true
1462	You Might Be a Redneck	/v/you-might-be-a-redneck/105869993	true
1463	All Cows Eat Grass	/v/all-cows-eat-grass/105885030	true
1464	Altered Scale	/v/altered-scale/106286285	true
1465	Andromeda Strain	/v/andromeda-strain/105871982	true
1466	AWOL	/v/awol/105880940	true
1467	C Sharp or B Flat	/v/c-sharp-or-b-flat/105882846	true
1468	Camel Toe Jockey	/v/camel-toe-jockey/106383573	true
1469	Chunnel	/v/chunnel/106727781	true
1470	Crazy Fingers	/v/crazy-fingers/105886641	true
1471	Dragonslayer	/v/dragonslayer/105886633	true
1472	Fadda	/v/fadda/105860751	true
1473	Five Finger Discount	/v/five-finger-discount/105860747	true
1474	Gumby Land	/v/gumby-land/105892936	true
1475	Hard Left	/v/hard-left/106065335	true
1476	Harder Than Your Husband	/v/harder-than-your-husband/106045420	true
1477	Hemisfear	/v/hemisfear/106369238	true
1478	Home Is Where the Heart Is	/v/home-is-where-the-heart-is/106961737	true
1479	I Didn't Know This Was The End	/v/i-didnt-know-this-was-the-end/113083865	true
1480	Jersey Connection	/v/jersey-connection/106045278	true
1481	Jump for Joy	/v/jump-for-joy/105871986	true
1482	Just Duet	/v/just-duet/106124912	true
1483	Kampsight	/v/kampsight/105882851	true
1484	Ledger Line	/v/ledger-line/105892929	true
1485	Milkin' the Chicken	/v/milkin-the-chicken/105871993	true
1486	Motha	/v/motha/105860755	true
1487	Pine	/v/pine/106584364	true
1488	Pulling Pockets	/v/pulling-pockets/105893126	true
1489	Return of Chris Snyder, The	/v/the-return-of-chris-snyder/106020821	true
1490	Ro Shamlo	/v/ro-shamlo/112895232	true
1491	Ro Shampo	/v/ro-shampo/105860759	true
1492	Roadside Attraction	/v/roadside-attraction/105860741	true
1493	Rosetta Phone Home	/v/rosetta-phone-home/112256601	true
1494	Runnin Down a Dream	/v/runnin-down-a-dream/106402728	true
1495	Scissors	/v/scissors/107059158	true
1496	Stay the Hand	/v/stay-the-hand/105880953	true
1497	Strawberry Shortcake	/v/strawberry-shortcake/113647225	true
1498	Strevels Gets in Shape	/v/strevels-gets-in-shape/106233733	true
1499	Synchronicity	/v/synchronicity/105889531	true
1500	Tic-Tac-Toe	/v/tic-tac-toe/106045283	true
1501	Trouble Clef	/v/trouble-clef/106227805	true
1502	Up Yonder	/v/up-yonder/105901381	true
1503	Valor Over Discretion	/v/valor-over-discretion/106026660	true
1504	Way Up Yonder	/v/way-up-yonder/106037239	true
1505	Wicked Games	/v/wicked-games/106062725	true
1506	Wild Gift	/v/wild-gift/105945822	true
1507	You Can Tune a Piano, but You Can't Tuna Fish	/v/you-can-tune-a-piano-but-you-cant-tuna-fish/106286289	true
1508	Casual Viewing	/v/casual-viewing/105878287	true
1509	Deep Six	/v/deep-six/106309901	true
1510	Disappearer	/v/disappearer/106309912	true
1511	Dog Fight (a.k.a. Circa Man)	/v/dog-fight-aka-circa-man/107622069	true
1512	Eureka	/v/eureka/105880926	true
1513	Father and Son	/v/father-and-son/105872426	true
1514	Howard Roark	/v/howard-roark/110534936	true
1515	Jake Flake	/v/jake-flake/106723819	true
1516	Kentucky Pinstripe	/v/kentucky-pinstripe/105880920	true
1517	Loosen Up	/v/loosen-up/106109316	true
1518	Out For Justice	/v/out-for-justice/106123164	true
1519	Vision	/v/vision/105880914	true
1520	Appalachian Spring	/v/appalachian-spring/106599327	true
1521	Cruising Lane	/v/cruising-lane/105866423	true
1522	Emphysema	/v/emphysema/111843514	true
1523	Eye of the Needle	/v/eye-of-the-needle/106282978	true
